device_id,event_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model
-8431388478523424005,60934,2016-05-03 22:14:29,77.768555,22.804989,Hoshangabad,MadhyaPradesh,M,34,M32-38,Samsung,Galaxy Note 3
-8430604579598716831,320692,2016-05-03 21:50:12,74.37468,34.288052,Baramula,JammuandKashmir,M,22,M22-,语信,红辣椒Note
-8428424257832301119,12944,2016-05-01 13:24:59,75.913811,22.769461,Indore,MadhyaPradesh,M,24,M23-26,OPPO,R7s
-8427317997901956475,1341458,2016-05-05 15:25:25,94.20874,25.69252,Kohima,Nagaland,M,42,M39+,Samsung,Galaxy A8
-8408746989969333243,1077584,2016-05-05 00:26:56,78.070518,26.605511,Morena,MadhyaPradesh,M,22,M22-,Xiaomi,MI 3
-8405803608782097242,3247285,2016-05-06 20:34:47,78.235031,24.248451,BinaEtawa,MadhyaPradesh,F,18,F23-,Coolpad,大神F1
-8405149362359063412,2628859,2016-05-05 23:17:03,77.603394,23.144678,Mandidip,MadhyaPradesh,M,30,M29-31,Huawei,荣耀6 plus
-8399950801506065870,13896,2016-05-05 13:48:11,75.893547,22.745468,Indore,MadhyaPradesh,M,26,M23-26,艾优尼,U3
-8399636225963180291,611477,2016-05-01 19:38:52,75.184761,21.77429,Sendhwa,MadhyaPradesh,M,23,M23-26,Huawei,荣耀畅玩4X
-8396110733916723902,332597,2016-05-07 09:42:20,80.273514,29.659529,Pithoragarh,Uttaranchal,M,28,M27-28,vivo,X5M
-8385921952397072136,13685,2016-05-05 13:13:52,75.95253,22.811922,Indore,MadhyaPradesh,M,29,M29-31,Huawei,Y321C
-8384687362876977684,10436,2016-05-03 11:02:19,75.955978,22.806829,Indore,MadhyaPradesh,F,25,F24-26,HTC,Desire 610t
-8376466777423823853,14773,2016-05-03 14:06:37,75.923569,22.756578,Indore,MadhyaPradesh,F,25,F24-26,Samsung,Galaxy S5
-8366101169986576613,12711,2016-05-07 12:50:38,75.919769,22.811848,Indore,MadhyaPradesh,M,18,M22-,Xiaomi,MI 4
-8361052155742783102,2221602,2016-05-05 21:26:12,82.715202,22.391294,Korba,Chhattisgarh,F,31,F29-32,Samsung,G7200
-8351791641803897625,1883569,2016-05-04 13:27:50,80.403976,23.926889,Murwara,MadhyaPradesh,M,22,M22-,Huawei,G520-5000
-8350525026134551578,14414,2016-05-01 14:15:59,75.935951,22.774345,Indore,MadhyaPradesh,M,25,M23-26,美图,M4
-8349864712216954472,598675,2016-05-01 08:58:43,94.128799,25.706675,Kohima,Nagaland,M,35,M32-38,HTC,T528t
-8343483175780000244,13618,2016-05-04 13:23:50,75.874725,22.800352,Indore,MadhyaPradesh,M,38,M32-38,Samsung,Galaxy Note 3
-8341188343274128107,13468,2016-05-04 13:32:12,75.910187,22.737513,Indore,MadhyaPradesh,F,35,F33-42,Samsung,A708t
-8336336715765791028,108512,2016-05-03 21:30:44,75.069893,23.447893,Ratlam,MadhyaPradesh,M,16,M22-,Samsung,Galaxy Trend DUOS
-8322119955275642020,35936,2016-05-01 08:21:10,76.307312,23.526089,Shajapur,MadhyaPradesh,M,31,M29-31,Xiaomi,红米note
-8317619256917015298,487735,2016-05-05 10:40:24,76.124481,23.007797,Dewas,MadhyaPradesh,M,23,M23-26,vivo,X5SL
-8316913267155409179,744262,2016-05-04 18:59:31,76.344421,23.458002,Shajapur,MadhyaPradesh,M,39,M39+,Samsung,Galaxy S3
-8311901742233721562,1769369,2016-05-02 10:37:59,82.199203,22.127007,Bilaspur,Chhattisgarh,F,30,F29-32,Huawei,Y511-T00
-8308855320293590910,21732,2016-05-03 19:30:05,75.126556,23.448587,Ratlam,MadhyaPradesh,F,23,F23-,Xiaomi,MI 3
-8303356530093890462,192080,2016-05-04 05:49:20,75.816521,23.28706,Ujjain,MadhyaPradesh,M,30,M29-31,Meizu,魅蓝NOTE
-8300348161203546591,12429,2016-05-06 12:10:38,75.896988,22.786215,Indore,MadhyaPradesh,F,27,F27-28,vivo,Xperia TX
-8300291707751365895,144258,2016-05-04 11:14:26,79.645653,22.128523,Seoni,MadhyaPradesh,F,35,F33-42,Huawei,C8815
-8292311372790969710,97767,2016-05-01 18:25:02,79.991066,23.226311,JabalpurCantonment,MadhyaPradesh,M,30,M29-31,Huawei,Ascend G7
-8290009579228585757,10695,2016-05-04 11:21:53,75.932358,22.745905,Indore,MadhyaPradesh,M,19,M22-,摩托罗拉,Moto X Pro
-8288601316495985818,13367,2016-05-03 13:48:54,75.92926,22.730524,Indore,MadhyaPradesh,F,58,F43+,黑米,A5
-8284916797536046208,63931,2016-05-07 00:33:57,75.113609,24.137348,Mandsaur,MadhyaPradesh,F,34,F33-42,Samsung,Galaxy Note 2
-8283836394815583995,10431,2016-05-03 11:53:30,75.931938,22.765076,Indore,MadhyaPradesh,F,26,F24-26,Samsung,Galaxy Win
-8277854078000413782,253638,2016-05-03 14:25:19,79.002525,22.155251,Chhindwara,MadhyaPradesh,F,52,F43+,OPPO,U705T
-8267678347670431388,10665,2016-05-04 11:27:16,75.947884,22.762798,Indore,MadhyaPradesh,M,39,M39+,Huawei,荣耀6
-8262508968076336275,13051,2016-05-02 13:46:57,75.885849,22.739288,Indore,MadhyaPradesh,F,35,F33-42,vivo,S7I
-8254106903450878693,447837,2016-05-02 13:34:29,75.156921,21.77586,Sendhwa,MadhyaPradesh,F,25,F24-26,Huawei,P8 Lite
-8244432885093627252,436408,2016-05-02 09:27:23,77.789841,22.719799,Itarsi,MadhyaPradesh,M,44,M39+,Xiaomi,红米note
-8243778303410121446,53671,2016-05-04 18:36:27,75.081017,24.168036,Mandsaur,MadhyaPradesh,M,26,M23-26,OPPO,R7s
-8234087272072324506,41756,2016-05-03 11:02:40,78.366882,30.150881,Rishikesh,Uttaranchal,M,28,M27-28,Xiaomi,红米note
-8229437799755836019,12061,2016-05-04 12:05:08,75.915077,22.769028,Indore,MadhyaPradesh,F,20,F23-,Xiaomi,小米note
-8221168912050487481,1254436,2016-05-01 13:59:57,77.580345,23.185429,Mandidip,MadhyaPradesh,M,31,M29-31,联想 ,Grand X
-8219131283015921398,73469,2016-05-01 07:19:44,78.035332,26.540165,Morena,MadhyaPradesh,M,24,M23-26,Huawei,G7 Plus
-8213994799606882591,1353296,2016-05-04 23:05:05,81.715515,21.335239,Raipur,Chhattisgarh,M,34,M32-38,Xiaomi,MI 1S
-8199067221214950475,39347,2016-05-01 10:51:14,77.317513,24.703743,Guna,MadhyaPradesh,M,21,M22-,Xiaomi,MI 2S
-8190724704655919183,1745357,2016-05-04 11:44:55,82.333084,23.917774,Singrauli,MadhyaPradesh,F,38,F33-42,Samsung,Galaxy A5
-8184647096066924376,92612,2016-05-02 16:44:58,76.313507,21.363695,Burhanpur,MadhyaPradesh,F,34,F33-42,Samsung,Galaxy S4
-8179117547174858899,625874,2016-05-02 09:38:02,77.839569,22.687649,Itarsi,MadhyaPradesh,M,32,M32-38,Samsung,Galaxy On5
-8177907133046132834,52736,2016-05-07 17:36:21,78.538338,26.44656,Gohad,MadhyaPradesh,F,54,F43+,Xiaomi,红米note
-8175708266598725637,13200,2016-05-02 13:55:29,75.929016,22.771088,Indore,MadhyaPradesh,M,21,M22-,Huawei,荣耀畅玩4C
-8169322107385980190,13346,2016-05-03 13:15:11,75.933113,22.813961,Indore,MadhyaPradesh,F,45,F43+,Huawei,荣耀3C
-8161910503433321023,25494,2016-05-06 21:14:55,79.98941,23.207823,Jabalpur,MadhyaPradesh,M,50,M39+,Xiaomi,红米2A
-8161337516190463336,1879069,2016-05-02 11:21:57,81.647308,20.739597,Dhamtari,Chhattisgarh,F,21,F23-,Samsung,Galaxy S5
-8160476939091296766,40592,2016-05-05 10:14:05,75.135048,21.726305,Sendhwa,MadhyaPradesh,M,46,M39+,Huawei,麦芒4
-8154738927539365507,14106,2016-05-06 13:18:33,75.947433,22.78274,Indore,MadhyaPradesh,F,43,F43+,海信,E260-T
-8151620947027175323,431904,2016-05-04 21:19:03,78.840652,24.821165,Tikamgarh,MadhyaPradesh,M,34,M32-38,Huawei,G610S
-8150461911424177469,78300,2016-05-05 10:02:45,81.940353,24.487225,Sidhi,MadhyaPradesh,M,30,M29-31,Samsung,Galaxy Grand
-8143173169170269176,367527,2016-05-04 07:46:26,82.490723,23.248524,Chirmiri,Chhattisgarh,M,27,M27-28,Huawei,荣耀畅玩4X
-8138189952587758504,1064881,2016-05-02 13:35:20,81.092545,21.178196,Rajnandgaon,Chhattisgarh,F,31,F29-32,Xiaomi,MI 2S
-8134222671630737031,12008,2016-05-04 12:20:49,75.910378,22.797859,Indore,MadhyaPradesh,M,24,M23-26,OPPO,R3
-8127671974725803281,14748,2016-05-03 14:51:18,75.906815,22.765074,Indore,MadhyaPradesh,F,19,F23-,Meizu,MX5
-8126386193701332852,590094,2016-05-04 22:46:30,77.135742,23.296196,Sehore,MadhyaPradesh,M,36,M32-38,Samsung,Galaxy S2
-8125774164791140406,12497,2016-05-06 12:03:43,75.88131,22.761972,Indore,MadhyaPradesh,M,25,M23-26,Meizu,魅蓝Note 2
-8119280440061267588,11725,2016-05-03 11:59:03,75.893791,22.802826,Indore,MadhyaPradesh,M,46,M39+,Coolpad,大神F1
-8111471351409086374,39107,2016-05-07 09:15:58,78.548088,25.687969,Datia,MadhyaPradesh,M,22,M22-,OPPO,Find 7
-8109649064278527273,2500416,2016-05-07 09:42:14,81.965935,24.501362,Sidhi,MadhyaPradesh,M,24,M23-26,Xiaomi,红米note
-8107307427127356144,11188,2016-05-07 11:16:42,75.908989,22.766132,Indore,MadhyaPradesh,F,70,F43+,OPPO,A51
-8105554938292933878,43194,2016-05-02 12:54:05,82.738564,22.444221,Korba,Chhattisgarh,F,43,F43+,Samsung,Galaxy S4
-8101575070943853472,344522,2016-05-03 10:57:01,77.854065,22.705061,Itarsi,MadhyaPradesh,M,21,M22-,Coolpad,大神F2
-8100614468712049398,51163,2016-05-01 16:52:49,82.124519,19.180939,Jagdalpur,Chhattisgarh,F,33,F33-42,Meizu,MX4 Pro
-8099289646600449489,11342,2016-05-01 12:20:18,75.870628,22.763384,Indore,MadhyaPradesh,M,23,M23-26,Samsung,Galaxy Note 3 Lite
-8084862779365553126,14412,2016-05-01 14:09:39,75.916397,22.802856,Indore,MadhyaPradesh,F,20,F23-,Huawei,荣耀畅玩4C运动版
-8082310756943269888,257083,2016-05-07 16:27:59,83.45063,21.955042,Raigarh,Chhattisgarh,F,29,F29-32,Samsung,Galaxy Core Max
-8080853581695835840,244927,2016-05-05 06:54:43,78.003906,26.600826,Morena,MadhyaPradesh,F,46,F43+,Samsung,Galaxy S4
-8078860279024207643,13039,2016-05-02 13:22:19,75.931068,22.738691,Indore,MadhyaPradesh,M,43,M39+,Meizu,MX4 Pro
-8070827330211062915,30238,2016-05-07 00:00:35,77.782013,22.694593,Itarsi,MadhyaPradesh,F,37,F33-42,Huawei,Mate 7
-8069145828674436100,10452,2016-05-03 11:18:19,75.955345,22.801289,Indore,MadhyaPradesh,M,26,M23-26,Xiaomi,红米2A
-8068237712872515268,54507,2016-05-07 18:30:08,77.480438,23.279512,Bhopal,MadhyaPradesh,M,19,M22-,Coolpad,7295C
-8063110818099072385,1404009,2016-05-02 19:52:01,82.331024,23.879482,Singrauli,MadhyaPradesh,F,24,F24-26,vivo,Y33
-8058420108084007861,12466,2016-05-06 12:49:52,75.880768,22.733315,Indore,MadhyaPradesh,M,40,M39+,Samsung,Galaxy J7
-8054273787309787418,775786,2016-05-06 19:02:49,78.214134,30.073118,Haridwar,Uttaranchal,F,38,F33-42,Huawei,Mate 7
-8053808624594834661,10294,2016-05-02 11:12:14,75.887657,22.81168,Indore,MadhyaPradesh,M,21,M22-,Huawei,荣耀6 Plus
-8051018473795632150,773232,2016-05-03 17:15:57,74.378571,34.272991,Baramula,JammuandKashmir,F,31,F29-32,Meizu,MX2
-8049917888801585850,1010673,2016-05-04 11:18:37,80.299278,29.613985,Pithoragarh,Uttaranchal,M,21,M22-,Xiaomi,红米note
-8049354466677863983,11674,2016-05-03 12:55:09,75.895302,22.75906,Indore,MadhyaPradesh,M,25,M23-26,Xiaomi,MI 2S
-8048145294701481782,12168,2016-05-05 12:06:32,75.949532,22.816063,Indore,MadhyaPradesh,M,23,M23-26,Xiaomi,红米Note3
-8047215535252656164,13120,2016-05-02 13:39:44,75.901604,22.747992,Indore,MadhyaPradesh,F,20,F23-,OPPO,R7
-8041013427070815263,53194,2016-05-02 18:25:32,77.732513,24.620787,Ashoknagar,MadhyaPradesh,M,22,M22-,Huawei,Ascend G7
-8031805938676265213,22740,2016-05-07 19:55:03,78.986473,22.156895,Chhindwara,MadhyaPradesh,M,42,M39+,Samsung,Galaxy Note 2
-8025375930786580033,14227,2016-05-07 13:27:17,75.897339,22.806784,Indore,MadhyaPradesh,M,36,M32-38,Xiaomi,MI 2S
-8024483507021127247,271969,2016-05-01 08:31:24,74.412926,34.241989,Baramula,JammuandKashmir,M,33,M32-38,vivo,Y28L
-8023673067104464235,10920,2016-05-05 11:21:57,75.939812,22.75868,Indore,MadhyaPradesh,M,37,M32-38,Xiaomi,红米1S
-8020210990354866351,10559,2016-05-04 11:18:03,75.871185,22.771145,Indore,MadhyaPradesh,M,33,M32-38,Huawei,荣耀6
-8018890275127066945,11700,2016-05-03 12:54:37,75.950592,22.735741,Indore,MadhyaPradesh,M,24,M23-26,Meizu,魅蓝NOTE
-8015415801718840237,11454,2016-05-01 12:46:50,75.947708,22.768379,Indore,MadhyaPradesh,M,22,M22-,Xiaomi,红米
-8010457806473202338,66081,2016-05-05 00:56:07,81.432983,21.231199,Bhilai,Chhattisgarh,F,40,F33-42,vivo,X1ST
-8009623993780964759,41423,2016-05-02 10:56:59,78.846092,23.862368,Sagar,MadhyaPradesh,M,33,M32-38,OPPO,A31
-8006379673496594769,14400,2016-05-01 14:10:42,75.902657,22.809753,Indore,MadhyaPradesh,M,26,M23-26,Xiaomi,M3
-8003062750269448355,14588,2016-05-02 14:11:15,75.935265,22.73023,Indore,MadhyaPradesh,F,21,F23-,leEco,超级手机1s
-8001935494648977698,33243,2016-05-07 05:22:25,75.116783,21.714584,Sendhwa,MadhyaPradesh,F,29,F29-32,Huawei,荣耀6 Plus
-7990318454514384377,179602,2016-05-01 16:32:57,80.254402,21.833042,Balaghat,MadhyaPradesh,F,37,F33-42,Samsung,A1020
-7988772462795949276,12582,2016-05-06 12:57:37,75.946083,22.751783,Indore,MadhyaPradesh,M,24,M23-26,Huawei,Ascend P8
-7987582952068280341,11497,2016-05-02 12:13:58,75.955078,22.797422,Indore,MadhyaPradesh,M,29,M29-31,Samsung,Galaxy Mega Plus
-7987163867406856424,13800,2016-05-05 13:09:13,75.877106,22.732445,Indore,MadhyaPradesh,M,26,M23-26,Samsung,Galaxy Win
-7985409405148925958,43208,2016-05-02 12:58:49,78.243134,26.295986,Gwalior,MadhyaPradesh,M,25,M23-26,Samsung,Galaxy Note 3
-7981619611148931693,47822,2016-05-06 14:55:03,75.187309,32.984123,Udhampur,JammuandKashmir,M,26,M23-26,Samsung,乐檬K3
-7980877473180740784,1483008,2016-05-04 17:38:24,73.825027,15.482821,Mormugao,Goa,M,33,M32-38,语信,红辣椒Note
-7978523492783444011,10162,2016-05-02 11:21:23,75.9226,22.78632,Indore,MadhyaPradesh,M,26,M23-26,vivo,X5V
-7972456889909776676,232903,2016-05-07 18:13:03,82.237434,22.123295,Bilaspur,Chhattisgarh,M,39,M39+,Coolpad,大神F2
-7962045710476217568,287530,2016-05-03 20:01:44,75.3778,22.612684,Dhar,MadhyaPradesh,M,33,M32-38,vivo,Xplay3S
-7955205808680843858,29265,2016-05-02 00:21:28,79.585144,29.301323,Haldwani,Uttaranchal,M,33,M32-38,Huawei,C8817E
-7952390533228312260,251902,2016-05-07 12:34:50,81.479256,21.269419,Bhilai,Chhattisgarh,F,23,F23-,Huawei,荣耀6
-7951051918172409693,12541,2016-05-06 12:53:44,75.943802,22.778872,Indore,MadhyaPradesh,F,20,F23-,Coolpad,大神F1
-7949562564791905464,70751,2016-05-05 01:13:48,81.671402,21.318041,Raipur,Chhattisgarh,M,21,M22-,Huawei,Ascend P8
-7948900825517951556,2543488,2016-05-05 01:41:05,78.548767,26.507736,Gohad,MadhyaPradesh,M,25,M23-26,Xiaomi,红米note
-7946720809827696026,10969,2016-05-06 11:10:01,75.891495,22.819527,Indore,MadhyaPradesh,F,33,F33-42,Huawei,荣耀4A
-7943190083782480878,50771,2016-05-06 16:55:39,78.28978,22.115341,Sarni,MadhyaPradesh,F,50,F43+,Samsung,Galaxy Note 2
-7939818979426565047,46288,2016-05-07 13:14:04,82.747635,22.386833,Korba,Chhattisgarh,F,43,F43+,Xiaomi,红米note
-7930372770053214904,11952,2016-05-04 12:26:53,75.921242,22.738371,Indore,MadhyaPradesh,M,31,M29-31,Huawei,荣耀6
-7930332129010474754,682425,2016-05-02 16:47:48,75.794991,22.614914,Mau,MadhyaPradesh,F,34,F33-42,Xiaomi,红米note
-7929494235920222305,11307,2016-05-07 11:48:42,75.946404,22.789198,Indore,MadhyaPradesh,M,20,M22-,波导,LT01
-7928333710697430677,1624872,2016-05-01 23:29:37,77.983345,23.885933,Basoda,MadhyaPradesh,F,34,F33-42,Xiaomi,红米note
-7925664779454248215,13750,2016-05-05 13:08:42,75.882675,22.737581,Indore,MadhyaPradesh,M,46,M39+,Huawei,G730-C00
-7924501928202624291,173650,2016-05-03 11:43:29,79.463219,23.879187,Damoh,MadhyaPradesh,M,41,M39+,Xiaomi,红米note
-7923371069225296228,165749,2016-05-07 06:32:52,83.425117,21.934891,Raigarh,Chhattisgarh,F,20,F23-,Xiaomi,红米1S
-7923147184688317904,214682,2016-05-05 23:20:27,93.823318,25.932388,Dimapur,Nagaland,F,44,F43+,华硕,K012
-7916916421580644030,12145,2016-05-04 12:37:19,75.870415,22.815657,Indore,MadhyaPradesh,F,24,F24-26,Huawei,荣耀7i
-7915223718147609432,12178,2016-05-05 12:29:46,75.915947,22.778349,Indore,MadhyaPradesh,M,37,M32-38,OPPO,R1C
-7909311859780904749,3138015,2016-05-02 09:12:47,78.512619,25.735983,Datia,MadhyaPradesh,M,34,M32-38,Samsung,Galaxy S3
-7906047472794956226,194369,2016-05-07 06:11:34,81.9786,24.504074,Sidhi,MadhyaPradesh,M,47,M39+,联想 ,V5S
-7896305036675377930,11149,2016-05-07 11:01:31,75.910263,22.792315,Indore,MadhyaPradesh,M,33,M32-38,Xiaomi,红米note增强版
-7893170539988471318,534037,2016-05-06 19:57:15,78.786125,23.921715,Sagar,MadhyaPradesh,M,24,M23-26,Xiaomi,MI 2S
-7887128461752297433,103830,2016-05-07 19:12:38,77.751213,24.615196,Ashoknagar,MadhyaPradesh,M,31,M29-31,Samsung,Galaxy S4
-7887038045275129664,14442,2016-05-01 14:00:51,75.894279,22.786917,Indore,MadhyaPradesh,F,49,F43+,Xiaomi,红米1S
-7879669456423046815,13392,2016-05-03 13:32:07,75.900383,22.811579,Indore,MadhyaPradesh,F,30,F29-32,Samsung,Galaxy Note 2
-7875752608252797261,13358,2016-05-03 13:54:31,75.950745,22.758524,Indore,MadhyaPradesh,M,30,M29-31,Xiaomi,红米note
-7873954027995071705,103334,2016-05-03 15:51:49,77.581108,23.14728,Mandidip,MadhyaPradesh,M,29,M29-31,vivo,Y20T
-7865485795819002655,13096,2016-05-02 13:36:34,75.881889,22.742796,Indore,MadhyaPradesh,M,29,M29-31,Xiaomi,红米note
-7865455713896304047,11250,2016-05-07 12:00:01,75.951164,22.764315,Indore,MadhyaPradesh,M,41,M39+,Xiaomi,MI 1S
-7865042106915932713,350047,2016-05-03 13:09:37,75.774948,22.600161,Mau,MadhyaPradesh,F,26,F24-26,Huawei,Y560-CL00
-7861664871707409552,472916,2016-05-06 21:44:13,73.86132,15.460281,Mormugao,Goa,M,24,M23-26,vivo,Y23L
-7859109174379389942,45569,2016-05-04 13:55:28,76.362564,23.450817,Shajapur,MadhyaPradesh,M,32,M32-38,Xiaomi,红米
-7858062973776722834,125234,2016-05-01 08:32:09,77.742851,24.581343,Ashoknagar,MadhyaPradesh,F,37,F33-42,Samsung,Galaxy A5
-7844154644956858932,447383,2016-05-06 12:34:36,76.118958,23.040092,Dewas,MadhyaPradesh,M,46,M39+,Xiaomi,MI 2S
-7840921778832882337,74395,2016-05-06 07:26:02,81.390915,21.222502,Bhilai,Chhattisgarh,M,31,M29-31,联想 ,795+
-7835516348698068256,12568,2016-05-06 12:31:10,75.939224,22.762365,Indore,MadhyaPradesh,M,25,M23-26,Samsung,Galaxy Mega 5.8
-7831057912769212152,1013969,2016-05-07 13:11:05,76.314995,23.49081,Shajapur,MadhyaPradesh,M,40,M39+,Samsung,A320t
-7822035459585410280,79928,2016-05-07 05:42:40,75.874489,23.224285,Ujjain,MadhyaPradesh,M,32,M32-38,Huawei,荣耀6 Plus
-7818282052440525320,261240,2016-05-01 20:30:08,77.718712,25.487221,Shivapuri,MadhyaPradesh,M,29,M29-31,Xiaomi,MI 2S
-7812626415352004162,88558,2016-05-05 09:14:21,78.020576,26.520569,Morena,MadhyaPradesh,M,32,M32-38,Huawei,荣耀3C
-7809911241732940493,605084,2016-05-04 13:22:11,77.246033,24.545231,Raghogarh,MadhyaPradesh,F,38,F33-42,vivo,Xperia Z3
-7809143715471363721,514138,2016-05-06 11:56:43,78.027519,23.921091,Basoda,MadhyaPradesh,M,26,M23-26,Xiaomi,MI 3
-7808679655302159579,83420,2016-05-01 13:31:20,75.876556,22.798018,Indore,MadhyaPradesh,M,25,M23-26,Samsung,Galaxy S5
-7808576893417031281,51027,2016-05-07 16:11:53,75.612434,32.407505,Kathua,JammuandKashmir,M,33,M32-38,Huawei,荣耀畅玩5
-7806432446495569127,300099,2016-05-07 08:50:17,73.978905,15.340009,Madgaon,Goa,F,21,F23-,vivo,Y27
-7794355964568894020,23671,2016-05-04 20:08:02,81.428703,23.397202,Shahdol,MadhyaPradesh,F,26,F24-26,Samsung,Galaxy Trend DUOS
-7793385898342386099,10457,2016-05-03 11:32:48,75.882591,22.759146,Indore,MadhyaPradesh,M,23,M23-26,Huawei,C8816
-7788975959197272009,2270866,2016-05-03 18:29:34,75.471809,23.490425,Nagda,MadhyaPradesh,M,22,M22-,Meizu,MX4
-7776017167840867479,170858,2016-05-03 08:59:20,81.363213,24.570744,Rewa,MadhyaPradesh,M,34,M32-38,Huawei,G630
-7773880518172398064,1496342,2016-05-06 07:23:19,77.132774,22.413034,Harda,MadhyaPradesh,F,31,F29-32,Xiaomi,MI 1
-7754536595067492691,592661,2016-05-05 00:25:45,77.933014,29.885115,Rurki,Uttaranchal,M,30,M29-31,米歌,201
-7750455211485407455,976341,2016-05-03 23:55:55,75.586617,32.39489,Kathua,JammuandKashmir,M,33,M32-38,Xiaomi,MI 4
-7744161762581240360,10558,2016-05-04 11:17:33,75.922417,22.763426,Indore,MadhyaPradesh,F,19,F23-,Xiaomi,MI 4
-7742315068853491459,350346,2016-05-02 11:58:44,79.574463,22.185448,Seoni,MadhyaPradesh,M,20,M22-,Samsung,Galaxy S2
-7740616653742522619,1104401,2016-05-07 22:08:12,81.904526,24.434429,Sidhi,MadhyaPradesh,M,42,M39+,Xiaomi,红米note
-7728407547075353135,1723268,2016-05-01 17:06:25,76.135208,23.0508,Dewas,MadhyaPradesh,F,25,F24-26,OPPO,A53
-7728230578642633712,22132,2016-05-04 19:43:15,78.37571,25.948526,Dabra,MadhyaPradesh,F,22,F23-,Huawei,C8818
-7723678055048719302,34254,2016-05-06 06:32:34,76.444176,21.855684,Khandwa,MadhyaPradesh,M,29,M29-31,Samsung,Galaxy S4
-7719980529240019688,200721,2016-05-01 12:35:30,79.629684,22.161846,Seoni,MadhyaPradesh,F,26,F24-26,Samsung,Galaxy Grand
-7716510588864679809,749190,2016-05-06 22:20:36,94.305504,26.19363,Wokha,Nagaland,F,36,F33-42,Samsung,Galaxy Grand Prime
-7714854621334399651,660130,2016-05-01 11:11:06,93.816467,25.95162,Dimapur,Nagaland,F,52,F43+,Samsung,Galaxy S3
-7714325414375696629,53111,2016-05-02 18:36:12,79.594612,24.978069,Chhatarpur,MadhyaPradesh,M,28,M27-28,Coolpad,7296
-7713228583620913299,568028,2016-05-03 05:48:25,81.361351,21.277344,Durg,Chhattisgarh,F,18,F23-,vivo,X5Pro
-7710992680900432219,13883,2016-05-05 13:18:21,75.913918,22.781586,Indore,MadhyaPradesh,M,27,M27-28,ZUK,Z1
-7693222840161961584,227171,2016-05-03 14:27:46,80.419128,23.86665,Murwara,MadhyaPradesh,F,32,F29-32,vivo,X3L
-7690683540456031839,125179,2016-05-07 07:21:07,77.731682,24.580004,Ashoknagar,MadhyaPradesh,M,19,M22-,Meizu,魅蓝metal
-7687327608225469183,411660,2016-05-05 12:38:24,75.451408,23.506527,Nagda,MadhyaPradesh,M,37,M32-38,Samsung,Galaxy Win
-7686463155231735324,520177,2016-05-02 16:25:34,75.657593,21.861425,Khargone,MadhyaPradesh,F,27,F27-28,OPPO,R815T
-7685166435803492732,11686,2016-05-03 12:27:20,75.926735,22.796211,Indore,MadhyaPradesh,M,46,M39+,Samsung,VIBE Z2
-7682995298165186807,2521433,2016-05-04 14:50:16,75.939758,22.735962,Indore,MadhyaPradesh,M,31,M29-31,Huawei,荣耀畅玩4C
-7677537589091817605,10215,2016-05-02 11:06:37,75.925072,22.799765,Indore,MadhyaPradesh,F,47,F43+,Xiaomi,红米1S
-7670557282510863978,483147,2016-05-01 08:32:14,81.365257,21.254505,Durg,Chhattisgarh,M,27,M27-28,vivo,X5Pro
-7657227575294197296,10662,2016-05-04 11:30:15,75.926262,22.782269,Indore,MadhyaPradesh,F,26,F24-26,OPPO,R7s
-7653657508180465398,90658,2016-05-04 15:08:08,81.309738,21.26889,Durg,Chhattisgarh,M,25,M23-26,Huawei,C8815
-7649248425941400892,726585,2016-05-06 22:00:45,78.039001,26.581347,Morena,MadhyaPradesh,M,22,M22-,Huawei,Mate S
-7646921075373664264,233736,2016-05-04 19:16:22,94.312866,26.174751,Wokha,Nagaland,M,30,M29-31,Xiaomi,MI 4
-7628554927833623637,13411,2016-05-03 13:30:21,75.896217,22.795036,Indore,MadhyaPradesh,F,27,F27-28,奇酷,青春版
